2016-05-28,Jakarta,0833362348774,0
2016-05-20,Medan,0833293208977,1
2016-05-06,Semarang,0833734646404,1
2016-05-25,Solo,0833273842457,1
2016-05-14,Bandung,0833415783996,0
2016-05-10,Balikpapan,0833157183969,0
2016-05-28,Solo,0833839555870,1
2016-05-29,Bengkulu,0833498385137,0
2016-05-18,Balikpapan,0833966789111,1
2016-05-07,Bengkulu,0833214887941,1
2016-05-05,Balikpapan,0833492841505,1
2016-05-13,Medan,0833514632888,1
2016-05-08,Padang,0833468615165,0
2016-05-16,Bengkulu,0833083950697,0
2016-05-29,Bengkulu,0833796094885,1
2016-05-10,Padang,0833961721807,0
2016-05-22,Semarang,0833383508517,1
2016-05-22,Balikpapan,0833295950146,0
2016-05-06,Solo,0833177953211,0
2016-05-27,Padang,0833580212681,0
2016-05-23,Solo,0833667381865,1
2016-05-23,Bandung,0833483268709,1
2016-05-05,Semarang,0833438137889,0
2016-05-02,Bengkulu,0833601798407,0
2016-05-02,Balikpapan,0833148815211,0
2016-05-25,Medan,0833747501759,1
2016-05-02,Balikpapan,0833235799790,0
2016-05-15,Semarang,0833132205754,1
2016-05-28,Medan,0833137371128,0
2016-05-10,Balikpapan,0833215418498,0
2016-05-29,Bandung,0833820449575,0
2016-05-07,Medan,0833462674404,1
2016-05-18,Surabaya,0833913150717,0
2016-05-15,Padang,0833362836233,1
2016-05-25,Padang,0833202671278,0
2016-05-19,Surabaya,0833562068914,1
2016-05-09,Medan,0833893331386,0
2016-05-02,Medan,0833663773864,1
2016-05-07,Bandung,0833963661413,0
2016-05-06,Medan,0833405428962,0
2016-05-29,Surabaya,0833864288963,0
2016-05-12,Semarang,0833889904151,0
2016-05-11,Surabaya,0833429451450,1
2016-05-20,Balikpapan,0833777161982,1
2016-05-20,Solo,0833062384266,0
2016-05-19,Semarang,0833531129677,1
2016-05-27,Surabaya,0833496193410,1
2016-05-12,Medan,0833451804507,1
2016-05-05,Bengkulu,0833572341922,0
2016-05-14,Semarang,0833564853148,1
2016-05-27,Surabaya,0833831644596,0
2016-05-26,Surabaya,0833324642737,1
2016-05-06,Balikpapan,0833235682862,1
2016-05-23,Balikpapan,0833644314393,0
2016-05-29,Padang,0833887537706,1
2016-05-08,Jakarta,0833918159539,0
2016-05-21,Solo,0833136062338,1
2016-05-14,Padang,0833209236945,1
2016-05-03,Surabaya,0833928891106,0
2016-05-21,Jakarta,0833300513029,1
2016-05-17,Padang,0833233465606,1
2016-05-08,Semarang,0833088801503,0
2016-05-17,Jakarta,0833429987862,1
2016-05-19,Bandung,0833656379269,0
2016-05-13,Solo,0833601528911,0
2016-05-06,Balikpapan,0833506701836,0
2016-05-07,Balikpapan,0833172389610,0
2016-05-08,Bengkulu,0833148480448,1
2016-05-21,Bengkulu,0833303295804,1
2016-05-17,Balikpapan,0833351278128,1
2016-05-07,Solo,0833961885935,0
2016-05-05,Bandung,0833674564036,0
2016-05-22,Semarang,0833524237379,0
2016-05-16,Bengkulu,0833846431462,1
2016-05-07,Padang,0833843886244,1
2016-05-29,Balikpapan,0833008666412,0
2016-05-12,Bandung,0833758486024,0
2016-05-22,Padang,0833100976727,0
2016-05-10,Solo,0833667547825,0
2016-05-29,Semarang,0833841591871,1
2016-05-26,Solo,0833323356853,1
2016-05-21,Semarang,0833588689190,1
2016-05-27,Bengkulu,0833191995045,1
2016-05-10,Jakarta,0833300342360,0
2016-05-29,Padang,0833034135560,1
2016-05-12,Medan,0833295526649,1
2016-05-17,Bengkulu,0833648927058,1
2016-05-28,Balikpapan,0833452110079,0
2016-05-06,Surabaya,0833666301850,1
2016-05-17,Padang,0833636597440,0
2016-05-13,Bengkulu,0833022030229,1
2016-05-12,Balikpapan,0833432144724,0
2016-05-18,Jakarta,0833753090225,1
2016-05-18,Padang,0833743806440,1
2016-05-26,Padang,0833725089321,0
2016-05-24,Bandung,0833922611697,0
2016-05-15,Surabaya,0833773682530,1
2016-05-16,Solo,0833872378224,0
2016-05-25,Padang,0833889989501,0
2016-05-24,Bengkulu,0833191661629,0
2016-05-26,Jakarta,0833235636808,0
2016-05-22,Medan,0833337521668,0
2016-05-16,Surabaya,0833385398424,0
2016-05-08,Balikpapan,0833337790308,0
2016-05-20,Bandung,0833702262958,0
2016-05-09,Jakarta,0833364754302,1
2016-05-03,Solo,0833217742160,1
2016-05-29,Balikpapan,0833253534079,1
2016-05-02,Surabaya,0833308203632,1
2016-05-21,Bengkulu,0833193570046,0
2016-05-19,Medan,0833923601413,1
2016-05-05,Solo,0833339770754,0
2016-05-12,Bandung,0833057813469,0
2016-05-02,Jakarta,0833300138131,0
2016-05-29,Medan,0833257928816,0
2016-05-04,Semarang,0833798987812,0
2016-05-30,Balikpapan,0833388874473,0
2016-05-21,Balikpapan,0833154244102,0
2016-05-05,Bengkulu,0833178208279,0
2016-05-13,Bandung,0833561868919,0
2016-05-21,Bengkulu,0833294931537,1
2016-05-13,Medan,0833276860617,1
2016-05-09,Padang,0833062743612,1
2016-05-04,Bengkulu,0833997583931,0
2016-05-30,Medan,0833092272252,0
2016-05-05,Bengkulu,0833469782624,1
2016-05-12,Balikpapan,0833277604855,0
2016-05-11,Bengkulu,0833649349127,1
2016-05-01,Balikpapan,0833783459495,1
2016-05-27,Surabaya,0833655946929,0
2016-05-10,Bandung,0833477244922,1
2016-05-09,Jakarta,0833060037591,1
2016-05-14,Medan,0833192390530,0
2016-05-18,Bandung,0833595072033,0
2016-05-26,Surabaya,0833226678433,1
2016-05-13,Padang,0833336636541,1
2016-05-26,Jakarta,0833083219327,1
2016-05-06,Balikpapan,0833513831556,1
2016-05-06,Bengkulu,0833265679453,0
2016-05-24,Surabaya,0833311406847,0
2016-05-20,Balikpapan,0833903971048,0
2016-05-01,Bandung,0833232267743,1
2016-05-15,Bandung,0833090539781,1
2016-05-14,Medan,0833692657390,0
2016-05-11,Jakarta,0833038244814,0
2016-05-03,Semarang,0833816619256,1
2016-05-04,Semarang,0833735926408,0
2016-05-29,Jakarta,0833322104980,1
2016-05-22,Semarang,0833019896711,1
2016-05-24,Semarang,0833612382137,1
2016-05-14,Medan,0833991992389,1
2016-05-28,Balikpapan,0833560479507,0
2016-05-07,Jakarta,0833651156217,0
2016-05-19,Padang,0833994651573,1
2016-05-30,Jakarta,0833217800040,0
2016-05-25,Medan,0833199410725,0
2016-05-02,Semarang,0833973561104,0
2016-05-27,Semarang,0833731692260,1
2016-05-29,Balikpapan,0833699514606,1
2016-05-18,Padang,0833390875360,1
2016-05-13,Bandung,0833943747989,0
2016-05-25,Bandung,0833937865448,0
2016-05-06,Medan,0833397635765,0
2016-05-11,Surabaya,0833610818343,1
2016-05-17,Bengkulu,0833914853185,1
2016-05-09,Bengkulu,0833637793975,1
2016-05-13,Surabaya,0833029181072,0
2016-05-03,Semarang,0833214573962,1
2016-05-27,Surabaya,0833140283313,0
2016-05-07,Solo,0833406346253,1
2016-05-06,Bandung,0833816834516,1
2016-05-03,Padang,0833388710683,0
2016-05-02,Surabaya,0833369420660,1
2016-05-19,Balikpapan,0833628681255,0
2016-05-27,Bandung,0833309744153,1
2016-05-07,Balikpapan,0833692292628,1
2016-05-19,Bengkulu,0833578879912,0
2016-05-21,Bandung,0833783502846,1
2016-05-23,Solo,0833228686425,1
2016-05-30,Bandung,0833543731367,1
2016-05-11,Balikpapan,0833949818425,1
2016-05-20,Medan,0833588301224,0
2016-05-29,Medan,0833400531694,0
2016-05-23,Bandung,0833648812443,0
2016-05-28,Medan,0833242862013,0
2016-05-13,Padang,0833609553643,0
2016-05-28,Solo,0833724434123,1
2016-05-22,Bandung,0833838272081,0
2016-05-22,Surabaya,0833149440494,1
2016-05-10,Bengkulu,0833128358633,0
2016-05-03,Surabaya,0833702387682,1
2016-05-04,Bengkulu,0833829040567,0
2016-05-17,Bengkulu,0833066046213,1
2016-05-22,Semarang,0833605863994,0
2016-05-09,Jakarta,0833144993841,1
2016-05-18,Solo,0833692087482,0
2016-05-25,Medan,0833583163850,1
2016-05-24,Surabaya,0833663484825,1
2016-05-14,Surabaya,0833852087446,1
2016-05-15,Jakarta,0833067714403,0
2016-05-07,Surabaya,0833744372734,1
2016-05-22,Padang,0833150937820,1
2016-05-15,Bandung,0833138119545,1
2016-05-13,Solo,0833743472057,1
2016-05-10,Medan,0833667610134,1
2016-05-06,Surabaya,0833957653662,1
2016-05-25,Bengkulu,0833172857931,1
2016-05-24,Surabaya,0833013108597,1
2016-05-18,Surabaya,0833833146759,0
2016-05-10,Semarang,0833960646927,1
2016-05-06,Padang,0833080929991,1
2016-05-24,Padang,0833774732232,0
2016-05-13,Surabaya,0833609901850,1
2016-05-15,Balikpapan,0833493347561,1
2016-05-10,Solo,0833186364095,0
2016-05-20,Solo,0833721883892,1
2016-05-23,Bandung,0833259735252,1
2016-05-21,Semarang,0833740479893,1
2016-05-15,Semarang,0833769830588,1
2016-05-06,Jakarta,0833072680427,1
2016-05-05,Solo,0833112581040,0
2016-05-03,Balikpapan,0833209506001,1
2016-05-22,Surabaya,0833264356560,1
2016-05-19,Solo,0833805667149,1
2016-05-18,Solo,0833469071769,0
2016-05-07,Balikpapan,0833747500051,0
2016-05-04,Solo,0833146078719,0
2016-05-03,Jakarta,0833923684786,0
2016-05-12,Padang,0833469729008,0
2016-05-18,Balikpapan,0833556521119,1
2016-05-12,Bengkulu,0833679726149,1
2016-05-07,Padang,0833397600252,1
2016-05-14,Balikpapan,0833181551563,0
2016-05-02,Surabaya,0833481679155,0
2016-05-25,Medan,0833252865210,1
2016-05-10,Bengkulu,0833308051461,1
2016-05-14,Surabaya,0833229802892,0
2016-05-22,Surabaya,0833842913636,0
2016-05-01,Jakarta,0833163578185,0
2016-05-07,Solo,0833509442207,0
2016-05-04,Padang,0833645415476,1
2016-05-28,Jakarta,0833002258459,0
2016-05-20,Solo,0833753607161,0
2016-05-23,Padang,0833822583624,1
2016-05-12,Semarang,0833866326886,0
2016-05-30,Surabaya,0833589070122,0
2016-05-17,Solo,0833997251583,1
2016-05-19,Medan,0833869623304,1
2016-05-13,Bengkulu,0833669604807,0
2016-05-14,Solo,0833225136862,1
2016-05-22,Surabaya,0833762942461,1
2016-05-10,Surabaya,0833150211061,1
2016-05-21,Solo,0833530644929,0
2016-05-26,Medan,0833684440259,0
2016-05-13,Bandung,0833202305369,1
2016-05-13,Semarang,0833408334468,0
2016-05-14,Balikpapan,0833302439848,0
2016-05-21,Semarang,0833504498324,0
2016-05-14,Surabaya,0833843508203,1
2016-05-23,Bandung,0833948284758,1
2016-05-11,Bengkulu,0833838353077,0
2016-05-28,Solo,0833540761145,1
2016-05-23,Jakarta,0833851577293,1
2016-05-28,Padang,0833528516227,1
2016-05-17,Bandung,0833402311445,0
2016-05-12,Medan,0833897825921,1
2016-05-18,Balikpapan,0833045826815,1
2016-05-23,Padang,0833319139693,1
2016-05-19,Surabaya,0833595521216,0
2016-05-17,Jakarta,0833889586832,0
2016-05-17,Bandung,0833654018790,1
2016-05-29,Solo,0833508853028,1
2016-05-15,Bengkulu,0833563903034,0
2016-05-09,Semarang,0833261217991,0
2016-05-20,Bandung,0833699912760,0
2016-05-28,Padang,0833942561197,0
2016-05-15,Surabaya,0833949028760,1
2016-05-15,Jakarta,0833965558548,0
2016-05-02,Balikpapan,0833702347436,1
2016-05-20,Balikpapan,0833147993208,0
2016-05-19,Balikpapan,0833056490957,1
2016-05-05,Balikpapan,0833319746361,1
2016-05-30,Semarang,0833847159771,0
2016-05-16,Surabaya,0833631254866,0
2016-05-04,Semarang,0833365606546,0
2016-05-06,Padang,0833815841183,1
2016-05-14,Surabaya,0833499319713,1
2016-05-30,Bengkulu,0833330805680,1
2016-05-18,Solo,0833367118532,0
2016-05-13,Bengkulu,0833286804773,0
2016-05-19,Bandung,0833252551786,1
2016-05-15,Bandung,0833742261247,0
2016-05-19,Solo,0833580861671,0
2016-05-25,Padang,0833886515094,1
2016-05-19,Surabaya,0833379073000,1
2016-05-08,Solo,0833614640541,0
2016-05-30,Bengkulu,0833825250817,1
2016-05-29,Semarang,0833355694482,0
2016-05-28,Bengkulu,0833191485466,1
2016-05-08,Jakarta,0833854367344,1
2016-05-16,Bandung,0833333036247,1
2016-05-10,Balikpapan,0833288512966,0
2016-05-30,Balikpapan,0833163574339,1
2016-05-05,Solo,0833539688608,1
2016-05-14,Jakarta,0833435778990,1
2016-05-05,Bandung,0833207065705,0
2016-05-27,Balikpapan,0833782550107,1
2016-05-08,Solo,0833769920295,0
2016-05-06,Padang,0833642779242,1
2016-05-20,Semarang,0833923670502,1
2016-05-25,Balikpapan,0833949508817,0
2016-05-17,Semarang,0833134987129,1
2016-05-13,Bengkulu,0833031900836,1
2016-05-08,Padang,0833932196576,1
